frequency,uv38_f220,uv38_f280,uv39_f220,uv39_f280,uv46_f220,uv46_f280,uv47_f220,uv47_f280,uv42_f220,uv42_f280,uv31_f220,uv31_f280
0.0,-0.015654019512918536,-0.01190162452634987,-0.01590166327537162,-0.01880143857984925,-0.012012446286502727,-0.00953139397474017,-0.0006044026596207024,0.004832131625001022,-0.006943202634507085,-0.016122006486814635,-0.0026080415460802415,-0.006425487832872856
1.9150249376558601,-0.004836222774416912,0.00069657209478715,0.009931411357028762,0.00507309238498115,0.012844926265921259,0.006837127999419473,0.04202853172524629,0.05097641732507813,0.017145946559404313,0.010136183960065904,0.04652183174463307,0.021730726149471042
3.8300498753117203,0.04472336481233383,0.060185863220818446,0.12916381862447165,0.11708003638737328,0.12629799639067218,0.07965081058850321,0.2200151946306893,0.24878163648711193,0.12611311319384574,0.1285386388654334,0.28910253027896293,0.1583999894380592
5.745074812967581,0.05553504272984088,0.07507839695134202,0.18805739224773696,0.18269391205875313,0.19012853643078936,0.10426099422220583,0.2417096109587669,0.3012296794877888,0.1445600559038486,0.18123407741225192,0.42833471322257227,0.22074118421356922
7.6600997506234405,0.0247678807627042,0.034671599747864795,0.1568171735723652,0.16332243344392963,0.14220196792021944,0.05539079406879613,0.1039346540924706,0.12932187973848852,0.07557695913836762,0.18153761017852943,0.15405243383151912,0.0853120549769827
9.5751246882793,0.022439635674518323,0.030621241276441346,0.09380649758488399,0.09006249731139666,0.12077437000773791,0.03372829355115458,0.05048912463887559,0.04995854000766457,0.102643495244905,0.1356818629682638,0.33777182529585775,0.1597523512508185
11.490149625935162,0.022561043497737295,0.03192750490880346,0.08045766317449937,0.08809537267692114,0.09629949833224777,0.02696957140351161,0.07363388854279043,0.0933998822988765,0.10875226788102184,0.2178533341502995,0.19744966246411977,0.08365786334314759
13.40517456359102,0.030836088449781505,0.034367994079093696,0.01554028500725308,0.012814226147171627,0.06004913182728476,0.014315294610548285,0.029388181338869446,0.049450625924034854,0.05715812085190619,0.13424517177380801,0.16256129422317073,0.06527140226294474
15.320199501246881,0.03175797625814148,0.038997074058415016,0.0533035031385747,0.04819250783862646,0.018025530619200963,0.01414991219821336,0.02241521004599875,0.034172762733362186,0.03165162865306417,0.03792656972200247,0.11235344393213921,0.04955793151960213
17.23522443890274,0.017118341594606172,0.024306753006352627,0.07783143933453636,0.07329591539187928,0.013094883312903316,0.009228800474202518,0.02687081282889786,0.05018018966591621,0.0311672665013579,0.08028763855576475,0.033288062577509714,0.01111227734990449
19.1502493765586,0.025843805067454692,0.03226547871374418,0.09710285536927835,0.09323963754434514,0.017060162675491448,0.010007024370222382,0.020705385392898092,0.022558932172106853,0.04242065109614715,0.06833035167074618,0.041820509903371966,0.022968979484519047
21.065274314214463,0.009597789139463082,0.010266923752800718,0.0222507706599625,0.028157221062841156,0.010047550455472603,0.009849912985981788,0.02436322657992391,0.03479870491310419,0.03006590120768475,0.09844605424174116,0.039999376325386846,0.026938417403977094
22.980299251870324,0.016930254460794266,0.02381807318130177,0.03845066026606473,0.0333597935017247,0.016079673910317675,0.007577745678153887,0.007007399988117471,0.0070482748114604026,0.10667395359469926,0.13875188857229384,0.08269580844112917,0.03800276647581597
24.895324189526185,0.032378593040050474,0.03872829079837682,0.031849530017958205,0.02255872775024624,0.014295660444932056,0.006567162697718618,0.021959372190188328,0.028319545130917046,0.056552114171862504,0.06727602799949568,0.18815290131927054,0.072884692463002
26.81034912718204,0.03258893784333275,0.04310429201667849,0.08542483984625503,0.08505749080335215,0.031810905614948065,0.0074939184013019305,0.016117314276219673,0.021189805154008624,0.10758044580275901,0.13259436965732993,0.19198464759406905,0.0727212106758648
28.7253740648379,0.027414219410203094,0.03365766713247818,0.05936987084284013,0.06632584425831976,0.03481069242997388,0.0063214763347761126,0.012329604047181468,0.017877572721901828,0.09399121607289339,0.09828353449470927,0.10430189418922216,0.0374808562606913
30.640399002493762,0.014993113702899429,0.016835965673728543,0.009794701606431888,0.015102649774154141,0.06837552459944754,0.015791116607881624,0.010377630414955237,0.013093436049994349,0.04472991051553169,0.076750967550207,0.049291158305721124,0.011497010998304205
32.55542394014962,0.014035740049605908,0.017380902206542766,0.016144890303916665,0.0061295095095365935,0.08857501833512316,0.019297414305143406,0.012788052764246396,0.011173316374411827,0.05610408258536429,0.09537707751981662,0.037972214785625256,0.01616467719826016
34.47044887780548,0.0021345930460218315,0.002094161151549895,0.012423291064434419,0.007351746929297902,0.005846770451973181,0.0031159719175240875,0.01134152399238229,0.016438766979693435,0.048308758994157104,0.09896665004243822,0.12169990456772474,0.050323884001520394
36.38547381546134,0.005723230294838072,0.014377428355656542,0.011685525312946097,0.0073522937795202385,0.008386219315289456,0.006507127700457121,0.0004686363883646249,0.002301068472389098,0.028022199570403993,0.08375203092144516,0.11370613298974587,0.049263762990048594
38.3004987531172,-0.0007393693616013112,0.0025919888804279033,0.022562906757887906,0.015033060822969709,0.022235919477361175,0.008479513013837361,-0.00156680530908949,-0.0031015079251689513,0.02738253538908656,0.029108813745271234,0.18171600916522518,0.07297750773923707
40.21552369077306,0.0049777953360361435,0.012798361620979753,0.018173532895421046,0.010462008488012521,0.021428842697390895,0.005279402367811203,0.0018675211784011346,0.005357954721379223,0.01289961871870887,0.014462212063413917,0.1520183029847476,0.06428790308538884
42.130548628428926,0.011877082947735495,0.02195200855321704,-0.001004279015454273,0.0026663160036665616,0.005729144161103338,0.0018876152899296324,0.012723479624509794,0.022601365401135144,0.02258796528416334,0.0725139953386687,0.11103668630621195,0.04542468441335696
44.045573566084784,0.01397473927769753,0.02164021376373534,0.014421707222104415,0.02028689978858116,-0.0035700162473095275,0.0017349468878979403,0.010008668302780284,0.007800486769438989,0.042581825135384076,0.14792241493541702,0.1603145299419715,0.0596481418980939
45.96059850374065,0.0036411518958102853,0.004707835841091036,-0.0003268767234680091,-0.0026887948328605665,-0.0004751149922708859,0.0045800166993351325,0.004647485414425716,0.0004087163360011817,0.016519949034131256,0.06963972055345151,0.12359748936272727,0.048317597778994775
47.875623441396506,0.01897088855863293,0.018499251773551047,0.007308687677942082,0.007759460970492568,0.004791066909067744,0.0030430585199106184,0.003048571092486036,0.0050804203129055136,0.020526593892308067,0.01618865942883637,0.005306997773303004,0.005049923769069811
49.79064837905237,0.012606542872657318,0.013712397430525599,0.014619674976379704,0.014617902857383642,0.0002629583212193601,0.00028623560371459066,0.0074677815006696366,0.005574093652253618,0.04828785331642904,0.10486994411535921,0.010084594925915086,0.0036109767035727943
51.70567331670822,0.0023359924844683472,0.003471455507624193,-0.004529167543698994,-0.006506338718343368,0.007378448089930107,0.005875151654662013,0.00200370398120209,-0.006566935163707316,0.03806384662755505,0.08104600066172343,0.019406392968336638,0.003967334088851134
53.62069825436408,0.007180073198439132,0.013629901503202767,0.002508733401233338,2.262729360641377e-05,0.006705406569358999,0.004329469840297414,0.006231669054821765,0.0051156459679105246,0.014958173900425389,0.03417025473292836,0.011456809300683804,0.0019559871188909368
55.535723192019944,0.004634772271663634,0.013113427600726014,0.006916815095188746,0.005586074435509742,0.03892900813743475,0.006978549945367506,0.012949490226423872,0.022379767639061004,0.020176708770349404,0.029663765647936834,-0.004583905746154315,0.00042734855134079005
57.4507481296758,0.010073673646900162,0.021736358900741375,0.007534338666337865,0.005383283917007586,0.029975456666736514,0.006297943596710005,0.019967296030367836,0.03242665219478107,0.028381566683582587,0.028502590348632652,0.06933924427471252,0.025167135901355043
59.365773067331666,0.01168300008972533,0.019321882167273763,0.03352462799665446,0.028839290034113615,0.011240857093275759,0.004252282135295973,0.016315515911342324,0.02764117600047964,0.03048153953356082,0.05132795738686194,0.11638860450417642,0.04467502022449562
61.280798004987524,-0.0005308840767269463,0.005857912909865622,0.014583394683124777,0.008199807053783613,0.02640180835565999,0.00517711547568167,-0.001734771106722495,0.004529833537855167,0.026081031305197833,0.05615314173225315,0.11620791136837859,0.045117532457376465
63.19582294264339,0.00550243966307393,0.008479026766917513,0.0005754284839209848,-0.0007338430590358319,0.02204130717985792,3.876771228846284e-05,0.005704113777300088,0.014293541892628497,0.010443915267933443,0.010671824423978758,0.06053418039601365,0.02366425187621866
65.11084788029925,0.009016566658299034,0.018171109269906283,0.0019030509706652208,-0.000678491069199899,0.033264755674623156,0.0015019480943756118,0.0013689998971977754,-0.00033139332335203886,0.015896876983471378,0.027637446806374512,0.0016794420896231587,0.010173157984668404
67.0258728179551,0.0012392331479064574,0.0014739718214575941,0.004522324062332421,0.00034397974587698394,0.046755705861672846,0.004840564166181568,0.007494971982938704,0.014518593838302556,0.01549985517325909,0.06229738130469366,0.04599020233761339,0.020749627932373893
68.94089775561096,0.004443287317227965,0.008580361928772375,-0.0008975106320198466,-0.005040828415962581,0.012248769258610391,0.003371427973517082,0.003807286414026668,0.005135018989386146,0.008675140461685637,0.01570821492944139,0.0629027040755331,0.02806715140205148
70.85592269326683,0.006896252355636216,0.016419564577765614,-0.0027006525891204334,-0.009117934660796839,-0.008707420713451559,0.0006755235356371651,0.0018301583215790463,-0.0001759511061851177,0.011829981677130848,0.0018161267756873455,0.070552280154804,0.02754761484400117
72.77094763092268,0.012000357054869027,0.023645497424404312,0.006046533885402321,-0.0004622629091151609,0.03621342065404004,0.003762556655647742,0.0014590381181363355,0.0007356302531754634,0.013191058332239509,0.012266781208255287,0.09173282890180752,0.03287825595190383
74.68597256857855,0.0017186013975110427,0.009471283241918916,0.004341485317186358,-0.002319417308387017,0.06534440070638071,0.014730702404619465,0.010099872210873126,0.01559368382276228,0.0038010860954822267,0.006295793920739202,0.06491582790705809,0.02103274040589438
76.6009975062344,0.00147412089319497,0.0037792178749388866,-0.0002811624478201604,-0.006498456070323899,0.022164621724586143,0.004130626700774381,0.0027582478871657915,0.004674551183246762,0.01420342314527845,0.020002155560379698,0.03155968881653988,0.012640832316002206
78.51602244389028,0.0022400938111335183,0.007265741699361685,0.0017246544479491794,-0.0006803288874603964,0.0003325958357393955,0.0008060393131710628,0.0035949374875227655,0.012636847399132265,0.01241816415493761,0.018142433376267895,0.03357883557389763,0.013272247433041354
80.43104738154612,-0.0010045605037550683,0.0018773554769021578,0.009547506237019126,0.003024345954235778,-0.0004645375201275435,-0.00045918230771068585,0.005698680496161455,0.0164736733549401,0.011643858632741382,0.010432351574080692,0.03326066475294637,0.016321942381696413
82.34607231920198,0.0017259767810503992,0.002283874175326015,0.0024666834997252598,-0.008096736443359,0.027954485510184875,0.004875296422677013,-0.0002598802648719747,0.00040642054146827755,0.009153603413075351,0.01898136168970205,0.03304720855194209,0.011418607758795985
84.26109725685785,0.0003955217899025933,0.0018299306580366556,0.0015884938461814112,-0.0011569182597098294,0.029472082270079716,0.006273117506379568,0.008285118572055982,0.00857367851343861,0.014499984545869942,0.021481954740776434,-0.003384191913522538,-0.001291409665859586
86.17612219451371,-0.002039949128393877,0.0008807737761369628,0.007318674769961174,0.0033492330435283746,-0.0053431133693643326,0.0006831676158432318,0.01692581721475376,0.022164606951516376,0.018123914854925274,0.07025942286838562,0.002700000972703315,0.0037252675774866757
88.09114713216957,0.00038203224853271625,0.005114798869303637,-0.0038808341612281707,-0.005357913654448297,-0.004355725996621518,-0.001363663443640624,0.008491281110037734,0.01026749621873081,0.012932528666729594,0.031552259222124256,0.06480032642225096,0.028033675900480788
90.00617206982542,0.0071087173134568886,0.012058312844756483,0.008641026566292702,0.006958532348663091,0.008904092315855093,0.002993132088326145,0.011950351396808216,0.009593812000843697,0.0030308283413136884,0.007798324323656342,0.023567134775514913,0.010830753862461717
91.9211970074813,0.005596121226213567,0.008944322988807886,0.023308875883190548,0.01961601453473745,0.01786293102333417,0.005814805079919259,0.0029804101083545954,-0.004189390814431862,0.010281924002203915,0.00812893554495145,0.02203036035868733,0.007624980822677663
93.83622194513714,0.0016480476442543674,0.001173474258486827,0.0017231107875477253,-0.00569981682068627,0.02708421612146831,0.007152286575996336,0.001466737342049342,-0.006583041318732712,0.005041570437373872,-0.0033618650228742055,0.024471559642233992,0.009789206017829698
95.75124688279301,0.005878554831334502,0.006637954419346974,-0.0004773998770643268,-0.0021739741287407134,0.017351982011113785,0.0025025597417787033,0.008727616929158024,0.0018322640553938528,0.006664600079685408,0.0035717544785286025,0.011965742033558857,0.004004776981634873
97.66627182044887,0.0013201539754873239,0.0007947048963016726,0.009466187493996133,0.005418701002466301,0.008985127545037358,0.001607314217131274,0.007874975383185497,0.010738669655582532,0.015239820562364066,0.026865108157389114,0.032149815920571485,0.01370322380822376
99.58129675810474,0.0035358087881992716,0.004707934637593739,-0.0024409577623619545,-0.007620006746620516,0.00857715643963053,0.002348707899956079,0.007588312936559062,0.0126886182955627,0.016103891845448005,0.04621775540530213,0.03796133200048806,0.014831530925303014
101.49632169576059,0.009253320155809909,0.012414412453318337,-0.002989988706114858,-0.008124456576695017,0.006858475890076195,0.0016810711693743216,0.010517522352715577,0.011705693570421189,0.012640201652131323,0.04968726679455036,-8.768821705164973e-05,0.002716609532253898
103.41134663341644,0.011652696903537022,0.009688284390606646,0.0029399657735463963,9.913784780452421e-05,0.0028224815799379856,0.0023491474884352096,0.00686840587597045,0.006143170316722226,0.0077705025365626176,0.005609602705441775,0.021886056940715815,0.013246000025022155
105.32637157107231,0.005848803134528162,0.004805449021234839,-0.0031544783287139003,-0.0027012445112678083,0.03559241745149417,0.007142255879486603,0.0035245353508922,0.0006879120899956799,0.008442316527274115,0.0020626826230759803,-0.0014716081647911945,0.002080600998680326
107.24139650872816,0.00796704741500619,0.006745710962892158,-0.00035745391115307333,-0.004010793217243326,0.07095586205106957,0.011838252642567737,0.0032555323171979955,0.005001121224496166,0.011473867751269037,0.006102339068789775,0.004151043633816619,0.00921018011999287
109.15642144638403,0.007843409699513495,0.00952687683429329,-0.005339900066012461,-0.00963694063598067,0.06347659051227089,0.008822183689274898,0.005288924101811932,0.0028807070982728895,0.021203787761723124,0.01806016083695508,0.009477213145623711,0.010495904233483958
111.07144638403989,0.0036113393564324967,0.0019983845496270524,-0.0032588879319508496,-0.006871290486514987,0.03523869508397967,0.005090637088973811,0.006668659252555417,0.0028445158056674517,0.021396642208400415,0.028116295307944846,0.03844658229985832,0.01752170095245279
112.98647132169576,0.001559562581831448,0.007511789788055405,-0.00420131190702944,-0.003474445769144817,0.055075900614604045,0.00620757094514344,0.008613728801109768,0.001014946668200974,0.008307323262189208,0.01657473145565721,0.038661527600774286,0.020047084772164724
114.9014962593516,0.010481106534656203,0.015686738508853843,-0.0033403938002462856,-0.007310049194820012,0.058680884770146886,0.011181637431196155,0.00267935804829127,-0.0011993130628643839,0.0018430956931696982,0.01682057756649482,0.02749053440390068,0.016063723325936665
116.81652119700748,0.003182768703821331,0.005352417566835665,-0.0013785531411978638,-0.004722480978258789,0.031030056691431003,0.007212563234007044,0.002979176661920339,-0.008817539751284484,0.0010364737975827067,0.010698658569514833,0.022867206310138624,0.01692281516450261
118.73154613466333,-0.0017422886449347183,-0.0033718160545324954,-0.0025126692098313397,-0.002089984430355784,-0.0026234390177568303,0.0021375858925554905,0.0037168435036853877,-0.0013881370000180197,0.0008391228610503526,0.00731505377960845,0.002838439929805012,0.0018078165664775331
120.6465710723192,0.0016355498613243044,0.0023962218607897177,-0.0020874277575120494,-0.005956588030336033,-0.006360030909177815,0.002124301858485512,0.003199797584802586,0.0006103848728577529,0.010483994656476621,0.02504077540308827,-0.0008117278828771082,0.0034053983543319713
122.56159600997505,0.0021492008495574704,0.004815538111210788,0.0015930360691827185,0.00083041385532718,0.007557205221247317,9.8132099391157e-05,0.0034870192316729266,-0.0001330748396030872,0.01402569687971214,0.03481770087142736,-0.0037053448831475145,0.003717019646434488
124.4766209476309,0.00047144822012807166,0.00012370851591119868,0.0056364859367996,0.0060806940179484875,0.005442232480940025,0.00459717976964569,0.0038767995123061465,0.000965475516945114,0.00840716847099749,0.021590979010323634,0.01813060831883566,0.013740253556572006
